emp_no,birth_date,first_name,last_name,dept_no,to_date
48368,1953-02-04,Xuejia,Suessmith,d008,9999-01-01
48370,1954-08-09,Khatoun,Pellegrinelli,d004,9999-01-01
48371,1953-06-17,Valery,Krupka,d007,9999-01-01
48374,1955-01-07,Aruna,Sewelson,d007,9999-01-01
48375,1954-09-30,Jaques,Aloia,d006,9999-01-01
48376,1952-09-19,Sreenivas,Wixon,d004,9999-01-01
48377,1955-03-11,Ziya,Porenta,d002,9999-01-01
48381,1954-05-14,Rajmohan,Kampfer,d007,9999-01-01
48386,1953-09-01,Christ,Pesch,d006,9999-01-01
48387,1952-08-17,Conor,Krybus,d004,9999-01-01
48388,1954-12-19,Fun,Zedlitz,d007,9999-01-01
48393,1954-08-24,Kristina,Flasterstein,d006,9999-01-01
48396,1955-12-25,Shounak,Jansen,d008,9999-01-01
48403,1955-09-01,Hongzue,Krider,d007,9999-01-01
48405,1954-11-03,Mona,Gustavson,d005,9999-01-01
48407,1954-08-07,Theirry,Gischer,d005,9999-01-01
48408,1955-06-11,Tzu,Madeira,d007,9999-01-01
48413,1955-08-25,Sandeepan,Huhdanpaa,d002,9999-01-01
48420,1952-10-22,Hatem,Gurbaxani,d004,9999-01-01
48423,1954-02-03,Szabolcs,Famili,d004,9999-01-01
48425,1955-05-18,Junsik,Bierman,d005,9999-01-01
48426,1955-09-19,Amstein,Conte,d001,9999-01-01
48439,1954-07-02,Fatemeh,Ressouche,d006,9999-01-01
48443,1952-08-26,Jaroslava,Nyanchama,d008,9999-01-01
48446,1953-07-28,Parke,Kossowski,d002,9999-01-01
48448,1955-06-07,Ibibia,Makrucki,d003,9999-01-01
48452,1955-12-29,Shih,Schahn,d004,9999-01-01
48465,1953-04-15,Shuji,Renear,d002,9999-01-01
48469,1953-12-28,Woody,Laventhal,d004,9999-01-01
48472,1955-03-07,Younwoo,Ratnaker,d006,9999-01-01
48475,1952-04-25,Nahid,Theuretzbacher,d006,9999-01-01
48488,1952-08-11,Mong,Feldmann,d004,9999-01-01
48499,1953-05-28,Yechiam,Renear,d006,9999-01-01
48500,1954-06-18,Yonghong,Perry,d004,9999-01-01
48502,1952-07-15,Woody,Crouzet,d005,9999-01-01
48503,1952-05-29,Pranas,Gammage,d005,9999-01-01
48504,1953-07-26,Marco,Thiran,d008,9999-01-01
48507,1954-08-16,Oscal,Luiz,d007,9999-01-01
48511,1952-02-05,Nikolaos,Fontan,d005,9999-01-01
48514,1952-02-29,Dinah,Sadowsky,d004,9999-01-01
48521,1952-08-20,Yurij,Tzvieli,d005,9999-01-01
48524,1954-03-06,Danae,Wursthorn,d004,9999-01-01
48525,1955-06-20,Heeju,Eastman,d005,9999-01-01
48528,1953-03-14,Erzsebet,Billawala,d003,9999-01-01
48533,1952-07-19,Mohammed,Uhrig,d004,9999-01-01
48534,1954-07-15,Mountaz,Bultermann,d007,9999-01-01
48535,1952-06-23,Uli,Erdi,d009,9999-01-01
48537,1955-11-19,Kwun,Erman,d005,9999-01-01
48539,1955-12-16,Xiaoheng,Iisaku,d003,9999-01-01
48542,1952-04-29,Kazuhide,Zeilberger,d004,9999-01-01
48546,1952-11-18,Yongmin,Koblick,d004,9999-01-01
48557,1952-09-27,Halsur,Picht,d002,9999-01-01
48562,1953-09-19,Tokuyasu,Cmelik,d007,9999-01-01
48563,1955-10-19,Alejandro,Candan,d002,9999-01-01
48568,1952-09-06,Subir,Remmele,d009,9999-01-01
48574,1953-04-18,Kien,Stasinski,d002,9999-01-01
48577,1954-02-26,Peternela,Piazza,d007,9999-01-01
48578,1955-07-20,Ymte,Luiz,d005,9999-01-01
48591,1952-12-10,Kamran,Rahier,d004,9999-01-01
48594,1953-10-03,Atilio,Matzel,d005,9999-01-01
48598,1952-08-20,Janalee,Felcyn,d004,9999-01-01
48602,1954-04-06,Seongbae,Matheson,d005,9999-01-01
48609,1954-11-27,Richard,Castellani,d002,9999-01-01
48619,1955-12-29,Sajjad,Speek,d005,9999-01-01
48620,1952-05-01,Xiaopeng,Varley,d009,9999-01-01
48626,1954-10-12,Jianwen,Munro,d005,9999-01-01
48629,1954-01-09,Shigeichiro,Gopalakrishnan,d002,9999-01-01
48632,1952-05-21,Mingsen,Butterworth,d005,9999-01-01
48637,1954-03-14,Shiv,Jording,d001,9999-01-01
48645,1955-08-04,Hisao,Pezzoli,d003,9999-01-01
48646,1953-08-21,Owen,Luby,d002,9999-01-01
48648,1955-03-09,Billur,Munck,d004,9999-01-01
48649,1955-12-16,Menkae,Kakkad,d004,9999-01-01
48651,1954-10-28,Vitaly,McClurg,d007,9999-01-01
48657,1954-06-08,Uma,Impagliazzo,d004,9999-01-01
48658,1953-03-03,Ravishankar,Lally,d005,9999-01-01
48669,1952-10-18,Junichi,Speer,d005,9999-01-01
48671,1954-02-27,Leon,Mansanne,d004,9999-01-01
48672,1953-11-17,Mantis,Servi,d007,9999-01-01
48675,1953-08-22,Cheong,Kossowski,d007,9999-01-01
48676,1953-11-30,Teruyuki,Zallocco,d002,9999-01-01
48682,1953-11-13,Karoline,Sessa,d007,9999-01-01
48683,1952-09-03,Peer,Garnham,d001,9999-01-01
48685,1955-09-01,Lidong,Kusakabe,d005,9999-01-01
48693,1952-11-13,Quingbo,Erev,d008,9999-01-01
48696,1953-10-30,Irena,Giarratana,d007,9999-01-01
48698,1954-01-09,Rildo,Snedden,d005,9999-01-01
48700,1955-11-26,Dharmaraja,Herath,d008,9999-01-01
48701,1952-05-04,Adly,Msuda,d003,9999-01-01
48710,1954-10-31,Odysseas,Cromarty,d004,9999-01-01
48711,1952-12-04,Khosrow,Schmittgen,d004,9999-01-01
48719,1953-09-09,Abdelwaheb,Zumaque,d008,9999-01-01
48727,1953-09-26,Bluma,Kalloufi,d005,9999-01-01
48729,1955-10-19,Kristine,Dulli,d005,9999-01-01
48734,1953-12-27,Akemi,Lammel,d001,9999-01-01
48735,1954-08-12,Lijie,Serna,d005,9999-01-01
48736,1954-02-01,Feixiong,Cunliffe,d005,9999-01-01
48741,1952-11-09,Marke,Maccarone,d006,9999-01-01
48742,1954-05-30,Genta,Hammerschmidt,d007,9999-01-01
48746,1955-11-11,Masali,Passafiume,d001,9999-01-01
48751,1954-04-08,Takanari,Luit,d009,9999-01-01
48755,1952-09-02,Weidon,Rissland,d004,9999-01-01
48757,1955-04-11,Stella,Gecseg,d009,9999-01-01
48765,1955-03-16,Akhilish,Rodham,d005,9999-01-01
48766,1955-09-07,Martien,Ernst,d009,9999-01-01
48772,1953-05-20,Sanjai,Hoogerwoord,d005,9999-01-01
48775,1954-07-21,Ranga,Pillow,d001,9999-01-01
48780,1953-09-19,Uwe,Assaf,d005,9999-01-01
48785,1953-09-08,Zhenhua,Pappas,d005,9999-01-01
48787,1953-08-17,Adin,Busillo,d005,9999-01-01
48791,1952-09-02,Kinh,Covnot,d006,9999-01-01
48793,1953-01-30,Gio,Koblick,d006,9999-01-01
48797,1954-02-20,Nahum,Remmers,d006,9999-01-01
48799,1955-03-31,Frederique,Giarratana,d006,9999-01-01
48803,1954-07-01,Yuuichi,Bhattacharjee,d005,9999-01-01
48804,1954-03-27,Yonghong,Barbanera,d007,9999-01-01
48808,1955-07-26,Kayoko,Erdmenger,d005,9999-01-01
48809,1955-01-17,Masami,Farrow,d006,9999-01-01
48811,1952-06-28,Subhada,Zlotek,d004,9999-01-01
48816,1953-04-21,Moty,Stanger,d008,9999-01-01
48818,1952-09-13,Monique,Welham,d007,9999-01-01
48824,1955-09-08,Mohammed,Geffroy,d005,9999-01-01
48832,1952-08-02,Kitty,Clouatre,d004,9999-01-01
48834,1954-09-06,Felicidad,Ferriere,d007,9999-01-01
48836,1955-07-02,Barry,Katiyar,d007,9999-01-01
48838,1955-11-24,Gay,Meszaros,d007,9999-01-01
48840,1955-12-07,Gay,Alpay,d004,9999-01-01
48841,1954-09-10,Krisda,Busillo,d005,9999-01-01
48847,1952-06-29,Pramod,Hoogerwoord,d004,9999-01-01
48854,1954-05-21,Shirish,Tramer,d003,9999-01-01
48860,1952-03-13,Otmar,Polajnar,d008,9999-01-01
48862,1954-11-25,Kersti,Farrag,d007,9999-01-01
48863,1953-04-22,Odinaldo,Linnainmaa,d007,9999-01-01
48871,1955-03-26,Jongsuk,Bahi,d002,9999-01-01
48877,1953-03-26,Pasqua,Matzke,d007,9999-01-01
48881,1954-06-08,Jianwen,Ghalwash,d005,9999-01-01
48883,1954-07-22,Vitali,Servi,d003,9999-01-01
48886,1955-11-12,Henk,Klerer,d005,9999-01-01
48902,1954-07-09,Tamiya,Ramamoorthy,d005,9999-01-01
48905,1952-09-21,Vishwani,Schoegge,d007,9999-01-01
48910,1952-02-02,Zhongwei,DuBourdieux,d004,9999-01-01
48915,1953-06-06,Qiwen,Gerteisen,d004,9999-01-01
48917,1955-04-04,Rosalyn,Vernadat,d006,9999-01-01
48929,1954-11-10,Chrisa,Puoti,d007,9999-01-01
48935,1953-06-15,Doohun,Bugaenko,d005,9999-01-01
48941,1954-11-17,Piyush,Impagliazzo,d007,9999-01-01
48950,1954-11-19,Chenyi,Ozeri,d008,9999-01-01
48951,1954-09-13,Pranav,Doering,d002,9999-01-01
48952,1954-04-02,Chenxi,Peris,d008,9999-01-01
48955,1954-03-04,Masasuke,Onuegbe,d002,9999-01-01
48958,1952-02-06,Adamantios,Smeets,d005,9999-01-01
48970,1953-06-06,Kazuhito,Collette,d007,9999-01-01
48974,1954-01-17,Uzi,Petersohn,d005,9999-01-01
48977,1952-07-06,Christoper,Nollmann,d004,9999-01-01
48980,1953-12-17,Zhongwei,Bamford,d001,9999-01-01
48981,1952-04-03,Kenroku,Sidje,d004,9999-01-01
48984,1954-12-30,Ebru,Cronan,d007,9999-01-01
48985,1953-11-14,Divine,Ozeki,d004,9999-01-01
48988,1954-01-08,Claudi,Famili,d004,9999-01-01
48995,1953-01-18,Parviz,Gist,d005,9999-01-01
48996,1954-02-25,Navin,Gelosh,d006,9999-01-01
48999,1955-04-24,Boriana,Neimat,d005,9999-01-01
49003,1953-07-19,Odoardo,Laventhal,d007,9999-01-01
49007,1954-01-14,Hiroyasu,Aamodt,d008,9999-01-01
49008,1955-10-19,Remco,Katiyar,d003,9999-01-01
49014,1952-12-13,Ebru,Bernatsky,d008,9999-01-01
49015,1955-05-12,Sachin,Munro,d005,9999-01-01
49019,1953-05-10,Rosita,Perry,d004,9999-01-01
49029,1955-03-29,Angel,DiGiano,d003,9999-01-01
49030,1952-08-14,Monique,Thombley,d004,9999-01-01
49034,1955-10-30,Jasminko,Suwa,d005,9999-01-01
49035,1955-07-16,IEEE,Fendler,d005,9999-01-01
49041,1955-07-24,Jixiang,Sifakis,d006,9999-01-01
49043,1955-03-22,Georg,Demizu,d004,9999-01-01
49047,1955-12-09,Dannz,Pargaonkar,d005,9999-01-01
49053,1953-03-04,Gila,Plumb,d005,9999-01-01
49062,1954-08-28,Hailing,Zumaque,d005,9999-01-01
49069,1955-05-02,Kasturi,Facello,d006,9999-01-01
49075,1953-10-23,Ravishankar,Orlowska,d005,9999-01-01
49076,1953-03-30,Urs,Bahr,d006,9999-01-01
49077,1955-12-03,Kasturi,Siprelle,d007,9999-01-01
49086,1952-09-10,Kish,Macedo,d004,9999-01-01
49087,1955-04-12,Yifei,Cools,d006,9999-01-01
49091,1955-04-20,Mabry,Papadias,d005,9999-01-01
49099,1954-04-12,Conrado,Fendler,d009,9999-01-01
49106,1952-12-24,Krassimir,Lorin,d006,9999-01-01
49115,1954-07-05,Xinan,Engelmann,d007,9999-01-01
49116,1953-03-24,Bader,Merle,d004,9999-01-01
49122,1955-10-24,Toong,Yetto,d005,9999-01-01
49126,1952-11-20,Vugranam,Erbe,d009,9999-01-01
49128,1954-12-12,Sarita,Kuzuoka,d007,9999-01-01
49130,1952-06-25,Pohua,Bage,d005,9999-01-01
49138,1953-07-18,Zhonghua,Nourani,d004,9999-01-01
49149,1953-03-15,Salvador,Schusler,d007,9999-01-01
49150,1952-08-25,Brendon,Botman,d004,9999-01-01
49157,1953-12-31,Lucien,Shumilov,d007,9999-01-01
49174,1952-07-26,Giri,Pollock,d002,9999-01-01
49176,1953-06-14,Jixiang,Kaiser,d006,9999-01-01
49181,1954-12-05,Jacopo,Collavizza,d009,9999-01-01
49182,1953-08-08,Mingzeng,Petereit,d004,9999-01-01
49183,1954-10-01,Howell,Ranka,d005,9999-01-01
49190,1952-12-01,Indrajit,Stifter,d003,9999-01-01
49194,1953-11-14,Nigel,Plesums,d007,9999-01-01
49202,1953-05-06,Zhaofang,Chiola,d007,9999-01-01
49204,1954-01-28,Dmitry,Ariola,d004,9999-01-01
49210,1953-04-28,Xiaopeng,Grabner,d004,9999-01-01
49213,1952-11-14,Otilia,Snedden,d004,9999-01-01
49221,1953-01-03,Toshimitsu,Nyrup,d005,9999-01-01
49224,1952-05-26,Shrikanth,Swist,d008,9999-01-01
49226,1954-07-25,Lech,Carrere,d004,9999-01-01
49227,1954-02-12,Anestis,Clouatre,d007,9999-01-01
49235,1952-08-14,Heather,Shiratori,d005,9999-01-01
49242,1953-08-10,Hongzue,Erman,d005,9999-01-01
49244,1953-01-31,Alexius,Trelles,d003,9999-01-01
49248,1955-03-05,Aamer,Danecki,d004,9999-01-01
49251,1954-05-23,Barry,Shimshoni,d004,9999-01-01
49253,1955-12-21,Nidapan,Flasterstein,d005,9999-01-01
49261,1955-11-10,Yuuichi,Kalafatis,d007,9999-01-01
49262,1952-11-14,Willard,Fairtlough,d007,9999-01-01
49264,1954-07-24,Hsiangchu,Landherr,d008,9999-01-01
49279,1954-03-09,Jovan,Docker,d008,9999-01-01
49280,1952-02-22,Tse,Oxman,d005,9999-01-01
49287,1952-07-08,Fumitaka,Zweizig,d005,9999-01-01
49292,1952-11-24,Nitsan,Munck,d004,9999-01-01
49294,1955-03-13,Mads,Peltason,d007,9999-01-01
49298,1955-05-06,Mohit,Babb,d004,9999-01-01
49301,1953-06-20,Kien,Schnabel,d005,9999-01-01
49306,1952-02-28,Tuval,Iwayama,d005,9999-01-01
49308,1952-05-07,Babette,Speek,d005,9999-01-01
49310,1953-08-29,Yechiam,Assaf,d007,9999-01-01
49315,1953-04-12,Debaprosad,Gihr,d007,9999-01-01
49320,1955-08-01,Zhigen,Ratnakar,d004,9999-01-01
49322,1954-03-31,Otmar,Shigei,d005,9999-01-01
49330,1952-11-18,Rosine,Jeansoulin,d001,9999-01-01
49335,1954-03-11,Gunilla,Breugel,d007,9999-01-01
49337,1955-11-14,Moti,Beausoleil,d004,9999-01-01
49340,1955-08-30,Rosella,Egerstedt,d004,9999-01-01
49342,1952-03-09,Xumin,Mungall,d007,9999-01-01
49343,1952-07-26,Moni,Rosch,d007,9999-01-01
49346,1954-11-19,Jacopo,Nyanchama,d006,9999-01-01
49348,1952-03-04,Dinkar,Sullins,d005,9999-01-01
49351,1953-07-17,Pranas,Babb,d009,9999-01-01
49353,1954-07-12,Kristin,Lorys,d005,9999-01-01
49354,1954-06-03,Divine,Heinisuo,d003,9999-01-01
49355,1952-07-25,Rayond,Schahn,d008,9999-01-01
49361,1954-09-21,Jianwen,Kornatzky,d009,9999-01-01
49365,1954-07-06,Richara,Bottner,d006,9999-01-01
49368,1952-06-08,Vishu,Erev,d008,9999-01-01
49379,1952-04-15,Mahmut,Masand,d007,9999-01-01
49382,1954-12-06,Bikash,Kalefeld,d003,9999-01-01
49383,1952-10-24,Ipke,Krone,d009,9999-01-01
49385,1953-03-05,Vesna,Egerstedt,d005,9999-01-01
49387,1952-04-03,Ioana,Michaeli,d003,9999-01-01
49390,1952-06-01,Sreekrishna,Kakkad,d005,9999-01-01
49391,1955-05-10,Ziva,Lorin,d004,9999-01-01
49392,1955-03-06,Nadjib,Chenoweth,d005,9999-01-01
49396,1953-06-06,Cathie,Magliocco,d005,9999-01-01
49404,1954-12-20,Along,Heering,d004,9999-01-01
49412,1955-05-10,Steen,Litzkow,d007,9999-01-01
49414,1955-08-03,Danae,Steinauer,d001,9999-01-01
49424,1954-06-18,Shaz,Peres,d001,9999-01-01
49430,1952-05-26,Nathan,Erez,d005,9999-01-01
49432,1953-09-27,Zongyan,Diderrich,d005,9999-01-01
49433,1955-01-17,Shounak,Varman,d004,9999-01-01
49434,1955-01-10,Adin,Koblitz,d004,9999-01-01
49436,1953-04-21,Chanjung,Nitsche,d005,9999-01-01
49437,1953-05-27,Ramalingam,Anguita,d003,9999-01-01
49438,1952-05-30,IEEE,Krichel,d005,9999-01-01
49449,1954-01-06,Tsutomu,Sifakis,d004,9999-01-01
49457,1953-01-03,Vidya,Speek,d003,9999-01-01
49461,1953-08-24,Oscar,Sudkamp,d005,9999-01-01
49462,1953-10-27,Insup,DasSarma,d001,9999-01-01
49465,1955-04-30,Chenyi,Schusler,d007,9999-01-01
49480,1954-12-22,Zeljko,Portugali,d001,9999-01-01
49484,1952-10-21,Moni,Ginesta,d008,9999-01-01
49490,1953-06-25,Macha,Ravishankar,d004,9999-01-01
49492,1953-08-01,Adam,Sanella,d008,9999-01-01
49496,1954-01-09,Jaewoo,Butner,d007,9999-01-01
49501,1953-11-20,Yonghong,Schmezko,d005,9999-01-01
49513,1953-09-20,Vishv,McFarlin,d007,9999-01-01
49515,1952-06-16,Feipei,Schmiedel,d007,9999-01-01
49521,1955-11-08,Conor,Sidje,d004,9999-01-01
49524,1954-04-06,Saniya,Brender,d007,9999-01-01
49527,1954-05-21,Nigel,Coors,d005,9999-01-01
49532,1954-04-21,Bodh,Ghazalie,d002,9999-01-01
49534,1953-06-23,Nidapan,Simkin,d007,9999-01-01
49537,1955-03-26,Minghong,Dulli,d008,9999-01-01
49541,1954-11-26,Shahar,Baby,d003,9999-01-01
49545,1954-01-26,Sadun,Snyers,d005,9999-01-01
49555,1952-11-25,Danae,Docker,d006,9999-01-01
49556,1952-04-28,Divine,Hofman,d004,9999-01-01
49558,1953-06-07,Marko,Rusterholz,d004,9999-01-01
49560,1952-03-06,Adam,McDermid,d007,9999-01-01
49562,1953-09-23,Huican,Cherinka,d005,9999-01-01
49565,1954-01-21,Radhika,Spell,d005,9999-01-01
49566,1953-12-18,Theirry,Compeau,d004,9999-01-01
49570,1954-08-17,Berry,Henseler,d001,9999-01-01
49574,1955-11-11,Pradeep,Montresor,d005,9999-01-01
49583,1955-12-25,Gretta,Dusink,d005,9999-01-01
49587,1954-01-04,Yonghoan,Strehl,d001,9999-01-01
49588,1953-07-28,Caolyn,Hennings,d002,9999-01-01
49594,1953-12-06,Morris,Eiron,d005,9999-01-01
49599,1954-10-03,Pradeep,Gente,d007,9999-01-01
49601,1955-03-01,Lene,Peek,d005,9999-01-01
49610,1953-03-18,Jixiang,Beeson,d003,9999-01-01
49617,1952-02-24,Mahmut,Domenig,d008,9999-01-01
49619,1953-04-17,Fumiyo,Cools,d006,9999-01-01
49622,1955-12-07,Bingning,Dalphin,d005,9999-01-01
49624,1952-09-08,Falguni,Mitsuhashi,d004,9999-01-01
49625,1953-01-15,Shem,Greibach,d009,9999-01-01
49637,1954-05-18,Bartek,Redmiles,d005,9999-01-01
49644,1953-08-12,Navid,Glowinski,d004,9999-01-01
49646,1953-01-25,Fuqing,Sessa,d004,9999-01-01
49656,1952-03-17,Tetsurou,Hutton,d007,9999-01-01
49659,1952-04-01,Fatemeh,Sudbeck,d008,9999-01-01
49660,1955-12-21,Oscar,Chinin,d005,9999-01-01
49667,1954-06-12,Sakthirel,Pashtan,d007,9999-01-01
49668,1955-07-25,Xuedong,Braunschweig,d002,9999-01-01
49675,1955-12-23,Uri,Tchuente,d002,9999-01-01
49678,1952-07-27,Guoxiang,Mansanne,d002,9999-01-01
49679,1955-09-07,Alassane,Perz,d005,9999-01-01
49680,1955-10-17,Marin,Isaak,d001,9999-01-01
49682,1954-07-04,Toshimori,Murtha,d007,9999-01-01
49685,1954-04-19,Qiwen,Rosay,d007,9999-01-01
49687,1954-06-11,Hirochika,Katiyar,d002,9999-01-01
49696,1952-09-28,Sandeepan,Bondorf,d007,9999-01-01
49699,1953-11-17,Lidong,Dulli,d006,9999-01-01
49707,1954-08-09,Tetsushi,Rindone,d004,9999-01-01
49708,1955-06-08,Nagui,Jansch,d005,9999-01-01
49710,1955-06-09,Goetz,Herber,d009,9999-01-01
49715,1955-01-20,Shunichi,Lieblein,d005,9999-01-01
49732,1955-02-10,Kellyn,Famili,d004,9999-01-01
49733,1952-03-27,Neelam,Magliocco,d002,9999-01-01
49735,1954-04-04,Sachio,Rodham,d007,9999-01-01
49743,1955-04-17,Shaleah,Azuma,d004,9999-01-01
49745,1954-03-11,Vitali,Improta,d007,9999-01-01
49747,1954-04-22,Rosalyn,Lienhardt,d004,9999-01-01
49754,1954-04-18,Kish,Crelier,d007,9999-01-01
49758,1953-03-16,Radoslaw,Callaway,d004,9999-01-01
49762,1952-07-30,Heeju,Uchoa,d007,9999-01-01
49766,1953-07-26,Anestis,Staylopatis,d003,9999-01-01
49772,1954-06-13,Navin,Cools,d004,9999-01-01
49774,1955-06-02,Shigeaki,Zyda,d004,9999-01-01
49775,1954-06-26,Shigeichiro,Peha,d005,9999-01-01
49778,1954-01-08,Janalee,Fasbender,d004,9999-01-01
49786,1954-12-17,Martijn,Bugaenko,d005,9999-01-01
49787,1954-03-30,Mingzeng,Guting,d004,9999-01-01
49788,1952-04-08,Xumin,Kaiserswerth,d004,9999-01-01
49792,1954-09-18,Oddvar,Luon,d005,9999-01-01
49795,1952-04-08,Marsha,Vitiello,d007,9999-01-01
49796,1954-09-20,Edwin,Rouquie,d004,9999-01-01
49798,1954-11-02,Uzi,Potthoff,d001,9999-01-01
49806,1955-03-14,Barun,Camarinopoulos,d001,9999-01-01
49811,1952-04-09,Toshiki,Kavanagh,d007,9999-01-01
49813,1955-09-17,Sigeru,Solares,d005,9999-01-01
49814,1954-09-24,Randi,Chappelet,d003,9999-01-01
49817,1952-03-28,Gor,Taneja,d008,9999-01-01
49820,1954-02-23,Christoph,Besancenot,d003,9999-01-01
49824,1953-07-11,Shigenori,Benaini,d006,9999-01-01
49825,1955-11-04,Zeljko,Matheson,d004,9999-01-01
49826,1953-10-20,Chanjung,Milicia,d004,9999-01-01
49829,1953-12-23,Behnaam,Ghandeharizadeh,d003,9999-01-01
49835,1954-05-15,Josyula,Imataki,d004,9999-01-01
49842,1953-02-16,Gaurav,Akiyama,d002,9999-01-01
49848,1954-08-31,Miomir,Geffroy,d007,9999-01-01
49850,1953-04-14,Pantung,Vitiello,d009,9999-01-01
49857,1955-05-07,Palash,Bratten,d004,9999-01-01
49860,1952-05-02,Pintsang,Rosin,d004,9999-01-01
49861,1953-10-24,Rosalyn,Zykh,d007,9999-01-01
49862,1953-12-04,Debatosh,Tzvieli,d009,9999-01-01
49869,1953-03-24,Sampalli,Etalle,d003,9999-01-01
49880,1955-03-28,Shin,Muntz,d005,9999-01-01
49889,1954-11-14,Tremaine,Schach,d009,9999-01-01
49893,1953-11-10,Mahendra,Verhaegen,d004,9999-01-01
49894,1952-02-12,Wilmer,Barvinok,d005,9999-01-01
49900,1953-07-19,Ramzi,Schonegge,d009,9999-01-01
49902,1955-03-25,Hairong,Hiroyama,d008,9999-01-01
49907,1952-10-11,Arra,Servi,d009,9999-01-01
49909,1953-09-20,Kensei,Lichtner,d005,9999-01-01
49912,1954-11-14,Demos,Swiss,d002,9999-01-01
49915,1952-06-14,Rafols,Savasere,d009,9999-01-01
49918,1955-11-06,Akeel,Maksimenko,d006,9999-01-01
49920,1952-08-15,Dekang,Babu,d007,9999-01-01
49922,1954-10-25,Heon,Shimshoni,d005,9999-01-01
49924,1954-10-15,Hinrich,Swan,d009,9999-01-01
49930,1952-11-15,Girolamo,Conte,d007,9999-01-01
49934,1955-09-01,Marsja,Ramalingam,d004,9999-01-01
49937,1954-12-26,Shawna,Thibadeau,d004,9999-01-01
49940,1955-04-02,Anyuan,Wallrath,d005,9999-01-01
49942,1955-11-14,Eric,Hartvigsen,d003,9999-01-01
49951,1954-02-06,Gennady,Cherinka,d005,9999-01-01
49954,1955-02-24,Taizo,Scharstein,d004,9999-01-01
49963,1952-11-04,Kazuhide,Baezner,d005,9999-01-01
49967,1955-09-19,Sanjiv,Xiaoshan,d004,9999-01-01
49971,1954-10-02,Oddvar,Mandelberg,d004,9999-01-01
49975,1954-07-22,Geoff,Sudkamp,d007,9999-01-01
49979,1953-10-07,Weidon,Murillo,d004,9999-01-01
49983,1954-03-09,Danil,Lorch,d003,9999-01-01
49989,1954-05-25,Debaprosad,Lyonns,d004,9999-01-01
49992,1953-09-01,Marsha,Dayana,d005,9999-01-01
49994,1952-07-22,Dhritiman,Ramamoorthy,d004,9999-01-01
50002,1952-03-23,Dannz,Gecsel,d007,9999-01-01
50006,1952-03-01,Charmane,Yeung,d005,9999-01-01
50016,1953-07-12,Weicheng,Serna,d003,9999-01-01
50019,1954-11-16,Aloke,Neiman,d005,9999-01-01
50022,1955-06-17,Gor,Sanella,d004,9999-01-01
50027,1955-05-21,Hilari,Camarinopoulos,d004,9999-01-01
50031,1954-10-24,Barun,Thimonier,d003,9999-01-01
50034,1955-07-20,Jixiang,Muhling,d005,9999-01-01
50037,1953-07-16,Yannik,Seiwald,d008,9999-01-01
50041,1953-02-15,Tze,Denny,d006,9999-01-01
50048,1955-02-27,Indrajit,Lindqvist,d008,9999-01-01
50051,1954-10-20,Masamitsu,Scharstein,d005,9999-01-01
50062,1952-11-25,Dines,Karcich,d005,9999-01-01
50069,1954-03-20,Yechezkel,Highland,d006,9999-01-01
50071,1953-03-13,Khue,Baalen,d005,9999-01-01
50075,1953-01-23,Shaz,Muntz,d007,9999-01-01
50080,1954-01-17,Mary,Argence,d001,9999-01-01
50083,1953-02-23,Patricio,Waymire,d007,9999-01-01
50093,1953-06-13,Irene,Improta,d005,9999-01-01
50099,1955-02-04,Saniya,Smailagic,d001,9999-01-01
50102,1955-07-27,Adib,Boudaillier,d005,9999-01-01
50104,1953-07-08,Mansur,Redmiles,d005,9999-01-01
50111,1953-10-28,Angel,Rosin,d008,9999-01-01
50115,1952-12-08,Chanjung,Peron,d008,9999-01-01
50126,1953-05-03,Terresa,Brendel,d008,9999-01-01
50130,1952-08-25,Martina,Pashtan,d004,9999-01-01
50139,1953-01-20,Genki,Mullainathan,d007,9999-01-01
50145,1952-11-26,Angel,Peyn,d006,9999-01-01
50147,1954-10-13,Sashi,Denna,d002,9999-01-01
50148,1952-06-16,Dayanand,Karcich,d004,9999-01-01
50149,1954-01-13,Ibibia,Marletta,d005,9999-01-01
50150,1954-12-21,Xiong,Murtafg,d007,9999-01-01
50152,1954-07-27,Tru,Baek,d005,9999-01-01
50157,1954-09-17,Kristof,Underwood,d009,9999-01-01
50161,1952-07-18,Tonia,Penz,d005,9999-01-01
50162,1954-08-05,Tianruo,Iivonen,d008,9999-01-01
50163,1952-09-21,Arlette,Ruther,d009,9999-01-01
50165,1954-02-10,Ronnie,Bultermann,d004,9999-01-01
50182,1954-08-28,Unal,Kossowski,d008,9999-01-01
50190,1952-10-03,Remko,Schusler,d007,9999-01-01
50191,1954-04-19,Ult,Taubenfeld,d004,9999-01-01
50198,1953-06-23,Prasadram,Fortenbacher,d004,9999-01-01
50199,1952-11-12,Yishai,Schreiter,d005,9999-01-01
50204,1953-05-31,Mayuko,Beutelspacher,d009,9999-01-01
50207,1955-08-16,Feiyu,Huxford,d007,9999-01-01
50218,1954-07-28,Boguslaw,Baer,d001,9999-01-01
50223,1954-08-09,Candido,Marrakchi,d008,9999-01-01
50224,1954-07-22,Jahangir,Lakshmanan,d009,9999-01-01
50229,1955-05-24,Hairong,Sadowsky,d002,9999-01-01
50234,1953-07-24,Abdelkader,Felder,d005,9999-01-01
50236,1954-12-17,Zhenbing,Cangellaris,d005,9999-01-01
